date,day,week,month,product,division,service,usage_value,usage_unit
2025-03-11,Tuesday,Week 10,Month 3,Innovation Lab Projects,AI Engineering,Glue,4.0,DPU_hours
2025-03-11,Tuesday,Week 10,Month 3,Innovation Lab Projects,Platform / Cloud Operations,Redshift,7.35,hours
2025-03-11,Tuesday,Week 10,Month 3,Innovation Lab Projects,Platform / Cloud Operations,S3,43.15,GB
2025-03-11,Tuesday,Week 10,Month 3,Innovation Lab Projects,Platform / Cloud Operations,Bedrock,40752.0,tokens
2025-03-11,Tuesday,Week 10,Month 3,Innovation Lab Projects,Business Analytics,Athena,0.0094,TB
2025-03-11,Tuesday,Week 10,Month 3,Innovation Lab Projects,Business Analytics,CloudWatch,6.94,GB
2025-03-11,Tuesday,Week 10,Month 3,Innovation Lab Projects,Business Analytics,Lambda,19161.0,requests
2025-03-12,Wednesday,Week 11,Month 3,Customer App,Product Engineering,Lambda,28946.0,requests
2025-03-12,Wednesday,Week 11,Month 3,Customer App,Product Engineering,EC2,5.26,hours
2025-03-12,Wednesday,Week 11,Month 3,Customer App,Product Engineering,Glue,1.63,DPU_hours
2025-03-12,Wednesday,Week 11,Month 3,Customer App,Data Engineering,S3,14.05,GB
2025-03-12,Wednesday,Week 11,Month 3,Customer App,Data Engineering,CloudWatch,11.06,GB
2025-03-12,Wednesday,Week 11,Month 3,Customer App,Data Engineering,Glue,1.06,DPU_hours
2025-03-12,Wednesday,Week 11,Month 3,Customer App,AI Engineering,Bedrock,56429.0,tokens
2025-03-12,Wednesday,Week 11,Month 3,Customer App,AI Engineering,Redshift,4.02,hours
2025-03-12,Wednesday,Week 11,Month 3,Customer App,AI Engineering,S3,48.56,GB
2025-03-12,Wednesday,Week 11,Month 3,Customer App,Platform / Cloud Operations,CloudWatch,35.19,GB
2025-03-12,Wednesday,Week 11,Month 3,Customer App,Platform / Cloud Operations,EC2,6.06,hours
2025-03-12,Wednesday,Week 11,Month 3,Customer App,Platform / Cloud Operations,Lambda,32166.0,requests
2025-03-12,Wednesday,Week 11,Month 3,Customer App,Business Analytics,Lambda,42303.0,requests
2025-03-12,Wednesday,Week 11,Month 3,Customer App,Business Analytics,Redshift,6.84,hours
2025-03-12,Wednesday,Week 11,Month 3,Customer App,Business Analytics,EC2,6.27,hours
2025-03-12,Wednesday,Week 11,Month 3,Analytics Platform,Product Engineering,Glue,3.96,DPU_hours
2025-03-12,Wednesday,Week 11,Month 3,Analytics Platform,Product Engineering,S3,47.07,GB
2025-03-12,Wednesday,Week 11,Month 3,Analytics Platform,Product Engineering,EC2,7.61,hours
2025-03-12,Wednesday,Week 11,Month 3,Analytics Platform,Data Engineering,Athena,0.015,TB
2025-03-12,Wednesday,Week 11,Month 3,Analytics Platform,Data Engineering,Lambda,45389.0,requests
2025-03-12,Wednesday,Week 11,Month 3,Analytics Platform,Data Engineering,EC2,4.28,hours
2025-03-12,Wednesday,Week 11,Month 3,Analytics Platform,AI Engineering,Glue,3.81,DPU_hours
2025-03-12,Wednesday,Week 11,Month 3,Analytics Platform,AI Engineering,EC2,7.73,hours
2025-03-12,Wednesday,Week 11,Month 3,Analytics Platform,AI Engineering,Athena,0.0153,TB
2025-03-12,Wednesday,Week 11,Month 3,Analytics Platform,Platform / Cloud Operations,Bedrock,97857.0,tokens
2025-03-12,Wednesday,Week 11,Month 3,Analytics Platform,Platform / Cloud Operations,Redshift,5.3,hours
2025-03-12,Wednesday,Week 11,Month 3,Analytics Platform,Platform / Cloud Operations,Glue,4.88,DPU_hours
2025-03-12,Wednesday,Week 11,Month 3,Analytics Platform,Business Analytics,Bedrock,75064.0,tokens
2025-03-12,Wednesday,Week 11,Month 3,Analytics Platform,Business Analytics,CloudWatch,29.52,GB
2025-03-12,Wednesday,Week 11,Month 3,Analytics Platform,Business Analytics,Lambda,42756.0,requests
2025-03-12,Wednesday,Week 11,Month 3,AI Assistant,Product Engineering,EC2,1.52,hours
2025-03-12,Wednesday,Week 11,Month 3,AI Assistant,Product Engineering,S3,11.44,GB
2025-03-12,Wednesday,Week 11,Month 3,AI Assistant,Product Engineering,Bedrock,94394.0,tokens
2025-03-12,Wednesday,Week 11,Month 3,AI Assistant,Data Engineering,S3,41.87,GB
2025-03-12,Wednesday,Week 11,Month 3,AI Assistant,Data Engineering,Athena,0.0155,TB
2025-03-12,Wednesday,Week 11,Month 3,AI Assistant,Data Engineering,Lambda,46172.0,requests
2025-03-12,Wednesday,Week 11,Month 3,AI Assistant,AI Engineering,Lambda,6268.0,requests
2025-03-12,Wednesday,Week 11,Month 3,AI Assistant,AI Engineering,EC2,2.66,hours
2025-03-12,Wednesday,Week 11,Month 3,AI Assistant,AI Engineering,Glue,0.82,DPU_hours
2025-03-12,Wednesday,Week 11,Month 3,AI Assistant,Platform / Cloud Operations,S3,39.93,GB
2025-03-12,Wednesday,Week 11,Month 3,AI Assistant,Platform / Cloud Operations,Glue,1.1,DPU_hours
2025-03-12,Wednesday,Week 11,Month 3,AI Assistant,Platform / Cloud Operations,Redshift,1.03,hours
2025-03-12,Wednesday,Week 11,Month 3,AI Assistant,Business Analytics,Athena,0.006,TB
2025-03-12,Wednesday,Week 11,Month 3,AI Assistant,Business Analytics,CloudWatch,43.91,GB
2025-03-12,Wednesday,Week 11,Month 3,AI Assistant,Business Analytics,Redshift,6.91,hours
2025-03-12,Wednesday,Week 11,Month 3,Internal Data Platform,Product Engineering,Glue,4.79,DPU_hours
2025-03-12,Wednesday,Week 11,Month 3,Internal Data Platform,Product Engineering,Lambda,18519.0,requests
2025-03-12,Wednesday,Week 11,Month 3,Internal Data Platform,Product Engineering,Bedrock,89412.0,tokens
2025-03-12,Wednesday,Week 11,Month 3,Internal Data Platform,Data Engineering,Bedrock,62973.0,tokens
2025-03-12,Wednesday,Week 11,Month 3,Internal Data Platform,Data Engineering,Glue,2.26,DPU_hours
2025-03-12,Wednesday,Week 11,Month 3,Internal Data Platform,Data Engineering,EC2,7.82,hours
2025-03-12,Wednesday,Week 11,Month 3,Internal Data Platform,AI Engineering,Redshift,4.59,hours
2025-03-12,Wednesday,Week 11,Month 3,Internal Data Platform,AI Engineering,EC2,5.05,hours
2025-03-12,Wednesday,Week 11,Month 3,Internal Data Platform,AI Engineering,Glue,2.62,DPU_hours
2025-03-12,Wednesday,Week 11,Month 3,Internal Data Platform,Platform / Cloud Operations,Glue,2.64,DPU_hours
2025-03-12,Wednesday,Week 11,Month 3,Internal Data Platform,Platform / Cloud Operations,Lambda,48373.0,requests
2025-03-12,Wednesday,Week 11,Month 3,Internal Data Platform,Platform / Cloud Operations,Redshift,7.52,hours
2025-03-12,Wednesday,Week 11,Month 3,Internal Data Platform,Business Analytics,Bedrock,71064.0,tokens
2025-03-12,Wednesday,Week 11,Month 3,Internal Data Platform,Business Analytics,Athena,0.0019,TB
2025-03-12,Wednesday,Week 11,Month 3,Internal Data Platform,Business Analytics,Glue,1.23,DPU_hours
2025-03-12,Wednesday,Week 11,Month 3,Innovation Lab Projects,Product Engineering,Lambda,9753.0,requests
2025-03-12,Wednesday,Week 11,Month 3,Innovation Lab Projects,Product Engineering,EC2,6.53,hours
2025-03-12,Wednesday,Week 11,Month 3,Innovation Lab Projects,Product Engineering,Athena,0.0023,TB
2025-03-12,Wednesday,Week 11,Month 3,Innovation Lab Projects,Data Engineering,Redshift,2.65,hours
2025-03-12,Wednesday,Week 11,Month 3,Innovation Lab Projects,Data Engineering,S3,18.9,GB
2025-03-12,Wednesday,Week 11,Month 3,Innovation Lab Projects,Data Engineering,EC2,7.99,hours
2025-03-12,Wednesday,Week 11,Month 3,Innovation Lab Projects,AI Engineering,Athena,0.0056,TB
2025-03-12,Wednesday,Week 11,Month 3,Innovation Lab Projects,AI Engineering,CloudWatch,40.45,GB
2025-03-12,Wednesday,Week 11,Month 3,Innovation Lab Projects,AI Engineering,EC2,6.12,hours
2025-03-12,Wednesday,Week 11,Month 3,Innovation Lab Projects,Platform / Cloud Operations,Lambda,42785.0,requests
2025-03-12,Wednesday,Week 11,Month 3,Innovation Lab Projects,Platform / Cloud Operations,Redshift,7.91,hours
2025-03-12,Wednesday,Week 11,Month 3,Innovation Lab Projects,Platform / Cloud Operations,EC2,4.56,hours
2025-03-12,Wednesday,Week 11,Month 3,Innovation Lab Projects,Business Analytics,Athena,0.0179,TB
2025-03-12,Wednesday,Week 11,Month 3,Innovation Lab Projects,Business Analytics,Glue,0.89,DPU_hours
2025-03-12,Wednesday,Week 11,Month 3,Innovation Lab Projects,Business Analytics,EC2,1.86,hours
2025-03-13,Thursday,Week 11,Month 3,Customer App,Product Engineering,CloudWatch,44.56,GB
2025-03-13,Thursday,Week 11,Month 3,Customer App,Product Engineering,EC2,1.07,hours
2025-03-13,Thursday,Week 11,Month 3,Customer App,Product Engineering,Glue,1.56,DPU_hours
2025-03-13,Thursday,Week 11,Month 3,Customer App,Data Engineering,Glue,0.6,DPU_hours
2025-03-13,Thursday,Week 11,Month 3,Customer App,Data Engineering,EC2,2.63,hours
2025-03-13,Thursday,Week 11,Month 3,Customer App,Data Engineering,S3,5.53,GB
2025-03-13,Thursday,Week 11,Month 3,Customer App,AI Engineering,S3,27.27,GB
2025-03-13,Thursday,Week 11,Month 3,Customer App,AI Engineering,Lambda,46720.0,requests
2025-03-13,Thursday,Week 11,Month 3,Customer App,AI Engineering,Redshift,2.05,hours
2025-03-13,Thursday,Week 11,Month 3,Customer App,Platform / Cloud Operations,CloudWatch,15.08,GB
2025-03-13,Thursday,Week 11,Month 3,Customer App,Platform / Cloud Operations,S3,29.44,GB
2025-03-13,Thursday,Week 11,Month 3,Customer App,Platform / Cloud Operations,Glue,3.97,DPU_hours
2025-03-13,Thursday,Week 11,Month 3,Customer App,Business Analytics,CloudWatch,16.01,GB
2025-03-13,Thursday,Week 11,Month 3,Customer App,Business Analytics,EC2,2.88,hours
2025-03-13,Thursday,Week 11,Month 3,Customer App,Business Analytics,Bedrock,16069.0,tokens
2025-03-13,Thursday,Week 11,Month 3,Analytics Platform,Product Engineering,Glue,4.17,DPU_hours
2025-03-13,Thursday,Week 11,Month 3,Analytics Platform,Product Engineering,Lambda,30228.0,requests
2025-03-13,Thursday,Week 11,Month 3,Analytics Platform,Product Engineering,Redshift,3.78,hours
2025-03-13,Thursday,Week 11,Month 3,Analytics Platform,Data Engineering,CloudWatch,46.6,GB
2025-03-13,Thursday,Week 11,Month 3,Analytics Platform,Data Engineering,Bedrock,96118.0,tokens
2025-03-13,Thursday,Week 11,Month 3,Analytics Platform,Data Engineering,S3,14.45,GB
2025-03-13,Thursday,Week 11,Month 3,Analytics Platform,AI Engineering,EC2,1.91,hours
2025-03-13,Thursday,Week 11,Month 3,Analytics Platform,AI Engineering,Bedrock,56272.0,tokens
2025-03-13,Thursday,Week 11,Month 3,Analytics Platform,AI Engineering,CloudWatch,15.15,GB
2025-03-13,Thursday,Week 11,Month 3,Analytics Platform,Platform / Cloud Operations,CloudWatch,12.62,GB
2025-03-13,Thursday,Week 11,Month 3,Analytics Platform,Platform / Cloud Operations,S3,31.53,GB
2025-03-13,Thursday,Week 11,Month 3,Analytics Platform,Platform / Cloud Operations,Glue,4.99,DPU_hours
2025-03-13,Thursday,Week 11,Month 3,Analytics Platform,Business Analytics,Athena,0.019,TB
2025-03-13,Thursday,Week 11,Month 3,Analytics Platform,Business Analytics,CloudWatch,44.75,GB
2025-03-13,Thursday,Week 11,Month 3,Analytics Platform,Business Analytics,EC2,6.43,hours
2025-03-13,Thursday,Week 11,Month 3,AI Assistant,Product Engineering,Redshift,2.85,hours
2025-03-13,Thursday,Week 11,Month 3,AI Assistant,Product Engineering,Athena,0.0094,TB
2025-03-13,Thursday,Week 11,Month 3,AI Assistant,Product Engineering,CloudWatch,37.89,GB
2025-03-13,Thursday,Week 11,Month 3,AI Assistant,Data Engineering,CloudWatch,36.79,GB
2025-03-13,Thursday,Week 11,Month 3,AI Assistant,Data Engineering,Bedrock,18968.0,tokens
2025-03-13,Thursday,Week 11,Month 3,AI Assistant,Data Engineering,Athena,0.0072,TB
2025-03-13,Thursday,Week 11,Month 3,AI Assistant,AI Engineering,Athena,0.0056,TB
2025-03-13,Thursday,Week 11,Month 3,AI Assistant,AI Engineering,Bedrock,48436.0,tokens
2025-03-13,Thursday,Week 11,Month 3,AI Assistant,AI Engineering,Glue,1.78,DPU_hours
2025-03-13,Thursday,Week 11,Month 3,AI Assistant,Platform / Cloud Operations,Athena,0.0078,TB
2025-03-13,Thursday,Week 11,Month 3,AI Assistant,Platform / Cloud Operations,S3,26.32,GB
2025-03-13,Thursday,Week 11,Month 3,AI Assistant,Platform / Cloud Operations,CloudWatch,35.71,GB
2025-03-13,Thursday,Week 11,Month 3,AI Assistant,Business Analytics,Glue,4.61,DPU_hours
2025-03-13,Thursday,Week 11,Month 3,AI Assistant,Business Analytics,Redshift,1.98,hours
2025-03-13,Thursday,Week 11,Month 3,AI Assistant,Business Analytics,Athena,0.0175,TB
2025-03-13,Thursday,Week 11,Month 3,Internal Data Platform,Product Engineering,Bedrock,18201.0,tokens
2025-03-13,Thursday,Week 11,Month 3,Internal Data Platform,Product Engineering,EC2,1.09,hours
2025-03-13,Thursday,Week 11,Month 3,Internal Data Platform,Product Engineering,S3,29.27,GB
2025-03-13,Thursday,Week 11,Month 3,Internal Data Platform,Data Engineering,Glue,2.49,DPU_hours
2025-03-13,Thursday,Week 11,Month 3,Internal Data Platform,Data Engineering,Redshift,5.35,hours
2025-03-13,Thursday,Week 11,Month 3,Internal Data Platform,Data Engineering,Athena,0.0149,TB
2025-03-13,Thursday,Week 11,Month 3,Internal Data Platform,AI Engineering,Glue,3.55,DPU_hours
2025-03-13,Thursday,Week 11,Month 3,Internal Data Platform,AI Engineering,Lambda,24758.0,requests
2025-03-13,Thursday,Week 11,Month 3,Internal Data Platform,AI Engineering,Bedrock,7125.0,tokens
2025-03-13,Thursday,Week 11,Month 3,Internal Data Platform,Platform / Cloud Operations,Bedrock,98227.0,tokens
2025-03-13,Thursday,Week 11,Month 3,Internal Data Platform,Platform / Cloud Operations,EC2,6.41,hours
2025-03-13,Thursday,Week 11,Month 3,Internal Data Platform,Platform / Cloud Operations,S3,40.81,GB
2025-03-13,Thursday,Week 11,Month 3,Internal Data Platform,Business Analytics,S3,27.41,GB
2025-03-13,Thursday,Week 11,Month 3,Internal Data Platform,Business Analytics,Lambda,45069.0,requests
2025-03-13,Thursday,Week 11,Month 3,Internal Data Platform,Business Analytics,EC2,5.52,hours
2025-03-13,Thursday,Week 11,Month 3,Innovation Lab Projects,Product Engineering,Bedrock,11533.0,tokens
2025-03-13,Thursday,Week 11,Month 3,Innovation Lab Projects,Product Engineering,Lambda,5269.0,requests
2025-03-13,Thursday,Week 11,Month 3,Innovation Lab Projects,Product Engineering,EC2,2.54,hours
2025-03-13,Thursday,Week 11,Month 3,Innovation Lab Projects,Data Engineering,Athena,0.0173,TB
2025-03-13,Thursday,Week 11,Month 3,Innovation Lab Projects,Data Engineering,S3,26.78,GB
2025-03-13,Thursday,Week 11,Month 3,Innovation Lab Projects,Data Engineering,EC2,4.75,hours
2025-03-13,Thursday,Week 11,Month 3,Innovation Lab Projects,AI Engineering,Glue,0.89,DPU_hours
2025-03-13,Thursday,Week 11,Month 3,Innovation Lab Projects,AI Engineering,Lambda,6682.0,requests
2025-03-13,Thursday,Week 11,Month 3,Innovation Lab Projects,AI Engineering,Athena,0.0098,TB
2025-03-13,Thursday,Week 11,Month 3,Innovation Lab Projects,Platform / Cloud Operations,CloudWatch,7.15,GB
2025-03-13,Thursday,Week 11,Month 3,Innovation Lab Projects,Platform / Cloud Operations,Glue,1.14,DPU_hours
2025-03-13,Thursday,Week 11,Month 3,Innovation Lab Projects,Platform / Cloud Operations,Lambda,8646.0,requests
2025-03-13,Thursday,Week 11,Month 3,Innovation Lab Projects,Business Analytics,EC2,7.14,hours
2025-03-13,Thursday,Week 11,Month 3,Innovation Lab Projects,Business Analytics,CloudWatch,43.0,GB
2025-03-13,Thursday,Week 11,Month 3,Innovation Lab Projects,Business Analytics,Glue,4.01,DPU_hours
2025-03-14,Friday,Week 11,Month 3,Customer App,Product Engineering,Lambda,43739.0,requests
2025-03-14,Friday,Week 11,Month 3,Customer App,Product Engineering,S3,48.59,GB
2025-03-14,Friday,Week 11,Month 3,Customer App,Product Engineering,Athena,0.0113,TB
2025-03-14,Friday,Week 11,Month 3,Customer App,Data Engineering,Redshift,7.71,hours
2025-03-14,Friday,Week 11,Month 3,Customer App,Data Engineering,Lambda,14175.0,requests
2025-03-14,Friday,Week 11,Month 3,Customer App,Data Engineering,EC2,1.27,hours
2025-03-14,Friday,Week 11,Month 3,Customer App,AI Engineering,Glue,2.21,DPU_hours
2025-03-14,Friday,Week 11,Month 3,Customer App,AI Engineering,Athena,0.0142,TB
2025-03-14,Friday,Week 11,Month 3,Customer App,AI Engineering,Redshift,5.59,hours
2025-03-14,Friday,Week 11,Month 3,Customer App,Platform / Cloud Operations,Redshift,4.63,hours
2025-03-14,Friday,Week 11,Month 3,Customer App,Platform / Cloud Operations,Bedrock,34708.0,tokens
2025-03-14,Friday,Week 11,Month 3,Customer App,Platform / Cloud Operations,CloudWatch,48.85,GB
2025-03-14,Friday,Week 11,Month 3,Customer App,Business Analytics,Redshift,4.27,hours
2025-03-14,Friday,Week 11,Month 3,Customer App,Business Analytics,EC2,2.24,hours
2025-03-14,Friday,Week 11,Month 3,Customer App,Business Analytics,S3,48.65,GB
2025-03-14,Friday,Week 11,Month 3,Analytics Platform,Product Engineering,Athena,0.0111,TB
2025-03-14,Friday,Week 11,Month 3,Analytics Platform,Product Engineering,EC2,1.74,hours
2025-03-14,Friday,Week 11,Month 3,Analytics Platform,Product Engineering,S3,24.76,GB
2025-03-14,Friday,Week 11,Month 3,Analytics Platform,Data Engineering,Redshift,1.5,hours
2025-03-14,Friday,Week 11,Month 3,Analytics Platform,Data Engineering,Athena,0.0186,TB
2025-03-14,Friday,Week 11,Month 3,Analytics Platform,Data Engineering,Glue,0.85,DPU_hours
2025-03-14,Friday,Week 11,Month 3,Analytics Platform,AI Engineering,Glue,4.83,DPU_hours
2025-03-14,Friday,Week 11,Month 3,Analytics Platform,AI Engineering,S3,27.78,GB
2025-03-14,Friday,Week 11,Month 3,Analytics Platform,AI Engineering,CloudWatch,15.98,GB
2025-03-14,Friday,Week 11,Month 3,Analytics Platform,Platform / Cloud Operations,Athena,0.0013,TB
2025-03-14,Friday,Week 11,Month 3,Analytics Platform,Platform / Cloud Operations,EC2,4.13,hours
2025-03-14,Friday,Week 11,Month 3,Analytics Platform,Platform / Cloud Operations,S3,31.64,GB
2025-03-14,Friday,Week 11,Month 3,Analytics Platform,Business Analytics,S3,26.6,GB
2025-03-14,Friday,Week 11,Month 3,Analytics Platform,Business Analytics,Athena,0.0182,TB
2025-03-14,Friday,Week 11,Month 3,Analytics Platform,Business Analytics,Lambda,29264.0,requests
2025-03-14,Friday,Week 11,Month 3,AI Assistant,Product Engineering,Bedrock,8802.0,tokens
2025-03-14,Friday,Week 11,Month 3,AI Assistant,Product Engineering,Athena,0.0109,TB
2025-03-14,Friday,Week 11,Month 3,AI Assistant,Product Engineering,EC2,3.51,hours
2025-03-14,Friday,Week 11,Month 3,AI Assistant,Data Engineering,Bedrock,35452.0,tokens
2025-03-14,Friday,Week 11,Month 3,AI Assistant,Data Engineering,S3,46.78,GB
2025-03-14,Friday,Week 11,Month 3,AI Assistant,Data Engineering,Athena,0.008,TB
2025-03-14,Friday,Week 11,Month 3,AI Assistant,AI Engineering,Glue,3.63,DPU_hours
2025-03-14,Friday,Week 11,Month 3,AI Assistant,AI Engineering,EC2,4.05,hours
2025-03-14,Friday,Week 11,Month 3,AI Assistant,AI Engineering,S3,38.13,GB
2025-03-14,Friday,Week 11,Month 3,AI Assistant,Platform / Cloud Operations,Athena,0.0016,TB
2025-03-14,Friday,Week 11,Month 3,AI Assistant,Platform / Cloud Operations,EC2,7.67,hours
2025-03-14,Friday,Week 11,Month 3,AI Assistant,Platform / Cloud Operations,Glue,3.42,DPU_hours
2025-03-14,Friday,Week 11,Month 3,AI Assistant,Business Analytics,S3,35.8,GB
2025-03-14,Friday,Week 11,Month 3,AI Assistant,Business Analytics,EC2,5.02,hours
2025-03-14,Friday,Week 11,Month 3,AI Assistant,Business Analytics,Redshift,4.8,hours
2025-03-14,Friday,Week 11,Month 3,Internal Data Platform,Product Engineering,Athena,0.0186,TB
2025-03-14,Friday,Week 11,Month 3,Internal Data Platform,Product Engineering,CloudWatch,42.66,GB
2025-03-14,Friday,Week 11,Month 3,Internal Data Platform,Product Engineering,Redshift,2.78,hours
2025-03-14,Friday,Week 11,Month 3,Internal Data Platform,Data Engineering,Redshift,4.78,hours
2025-03-14,Friday,Week 11,Month 3,Internal Data Platform,Data Engineering,S3,34.04,GB
2025-03-14,Friday,Week 11,Month 3,Internal Data Platform,Data Engineering,Bedrock,56652.0,tokens
2025-03-14,Friday,Week 11,Month 3,Internal Data Platform,AI Engineering,Bedrock,77162.0,tokens
2025-03-14,Friday,Week 11,Month 3,Internal Data Platform,AI Engineering,EC2,2.88,hours
2025-03-14,Friday,Week 11,Month 3,Internal Data Platform,AI Engineering,Athena,0.0196,TB
2025-03-14,Friday,Week 11,Month 3,Internal Data Platform,Platform / Cloud Operations,Athena,0.0183,TB
2025-03-14,Friday,Week 11,Month 3,Internal Data Platform,Platform / Cloud Operations,S3,39.78,GB
2025-03-14,Friday,Week 11,Month 3,Internal Data Platform,Platform / Cloud Operations,Bedrock,81886.0,tokens
2025-03-14,Friday,Week 11,Month 3,Internal Data Platform,Business Analytics,S3,36.86,GB
2025-03-14,Friday,Week 11,Month 3,Internal Data Platform,Business Analytics,CloudWatch,12.33,GB
