date,day,week,month,product,division,Actual Cost,Date,Day,Week,Month,Product,Division,Allocated Budget ($),Actual Cost ($),Variance ($),Variance %,Target Overage vs Budget %,Variance Recomputed,Variance % Recomputed
2025-03-21,Friday,Week 12,Month 3,AI Assistant,Platform / Cloud Operations,8.0538,2025-03-21,Friday,Week 12,Month 3,AI Assistant,Platform / Cloud Operations,7.22,8.05,0.83,11.5,11.5,0.833800000000001,11.548476454293642
2025-03-21,Friday,Week 12,Month 3,AI Assistant,Product Engineering,8.7815,2025-03-21,Friday,Week 12,Month 3,AI Assistant,Product Engineering,7.95,8.78,0.83,10.5,10.5,0.8314999999999992,10.459119496855337
2025-03-21,Friday,Week 12,Month 3,Analytics Platform,AI Engineering,207.92960000000002,2025-03-21,Friday,Week 12,Month 3,Analytics Platform,AI Engineering,193.42,207.93,14.51,7.5,7.5,14.509600000000034,7.501602729810792
2025-03-21,Friday,Week 12,Month 3,Analytics Platform,Business Analytics,137.3013456,2025-03-21,Friday,Week 12,Month 3,Analytics Platform,Business Analytics,130.14,137.3,7.16,5.5,5.5,7.161345600000004,5.5028012909174775
2025-03-21,Friday,Week 12,Month 3,Analytics Platform,Data Engineering,70.72418859999999,2025-03-21,Friday,Week 12,Month 3,Analytics Platform,Data Engineering,66.41,70.72,4.32,6.5,6.5,4.314188599999994,6.496293630477329
2025-03-21,Friday,Week 12,Month 3,Analytics Platform,Platform / Cloud Operations,3.6411206000000003,2025-03-21,Friday,Week 12,Month 3,Analytics Platform,Platform / Cloud Operations,3.4,3.64,0.24,7.0,7.0,0.24112060000000035,7.091782352941187
2025-03-21,Friday,Week 12,Month 3,Analytics Platform,Product Engineering,153.4176,2025-03-21,Friday,Week 12,Month 3,Analytics Platform,Product Engineering,144.73,153.42,8.68,6.0,6.0,8.687600000000003,6.0026255786637215
2025-03-21,Friday,Week 12,Month 3,Customer App,AI Engineering,7.530649200000001,2025-03-21,Friday,Week 12,Month 3,Customer App,AI Engineering,7.1,7.53,0.43,6.0,6.0,0.4306492000000013,6.065481690140864
2025-03-21,Friday,Week 12,Month 3,Customer App,Business Analytics,4.1979999999999995,2025-03-21,Friday,Week 12,Month 3,Customer App,Business Analytics,4.04,4.2,0.16,4.0,4.0,0.15799999999999947,3.9108910891088975
2025-03-21,Friday,Week 12,Month 3,Customer App,Data Engineering,8.3018374,2025-03-21,Friday,Week 12,Month 3,Customer App,Data Engineering,7.91,8.3,0.4,5.0,5.0,0.3918374,4.953696586599241
2025-03-21,Friday,Week 12,Month 3,Customer App,Platform / Cloud Operations,1.4612399999999999,2025-03-21,Friday,Week 12,Month 3,Customer App,Platform / Cloud Operations,1.39,1.46,0.08,5.5,5.5,0.07123999999999997,5.125179856115106
2025-03-21,Friday,Week 12,Month 3,Customer App,Product Engineering,24.597080000000002,2025-03-21,Friday,Week 12,Month 3,Customer App,Product Engineering,23.54,24.6,1.06,4.5,4.5,1.0570800000000027,4.490569243840283
2025-03-21,Friday,Week 12,Month 3,Innovation Lab Projects,AI Engineering,2.4393900000000004,2025-03-21,Friday,Week 12,Month 3,Innovation Lab Projects,AI Engineering,2.14,2.44,0.3,14.0,14.0,0.29939000000000027,13.990186915887861
2025-03-21,Friday,Week 12,Month 3,Innovation Lab Projects,Business Analytics,72.48726040000001,2025-03-21,Friday,Week 12,Month 3,Innovation Lab Projects,Business Analytics,64.72,72.49,7.77,12.0,12.0,7.767260400000012,12.001329419035866
2025-03-21,Friday,Week 12,Month 3,Innovation Lab Projects,Data Engineering,78.854,2025-03-21,Friday,Week 12,Month 3,Innovation Lab Projects,Data Engineering,69.78,78.85,9.07,13.0,13.0,9.073999999999998,13.003725995987386
2025-03-21,Friday,Week 12,Month 3,Innovation Lab Projects,Platform / Cloud Operations,7.407846600000001,2025-03-21,Friday,Week 12,Month 3,Innovation Lab Projects,Platform / Cloud Operations,6.53,7.41,0.88,13.5,13.5,0.8778466000000007,13.443286370597255
2025-03-21,Friday,Week 12,Month 3,Innovation Lab Projects,Product Engineering,2.106629,2025-03-21,Friday,Week 12,Month 3,Innovation Lab Projects,Product Engineering,1.87,2.11,0.23,12.5,12.5,0.23662899999999976,12.653957219251325
2025-03-21,Friday,Week 12,Month 3,Internal Data Platform,AI Engineering,169.03080000000003,2025-03-21,Friday,Week 12,Month 3,Internal Data Platform,AI Engineering,155.07,169.03,13.96,9.0,9.0,13.960800000000035,9.002901915264097
2025-03-21,Friday,Week 12,Month 3,Internal Data Platform,Business Analytics,3.8109002000000003,2025-03-21,Friday,Week 12,Month 3,Internal Data Platform,Business Analytics,3.56,3.81,0.25,7.0,7.0,0.25090020000000024,7.047758426966298
2025-03-21,Friday,Week 12,Month 3,Internal Data Platform,Data Engineering,16.2298,2025-03-21,Friday,Week 12,Month 3,Internal Data Platform,Data Engineering,15.03,16.23,1.2,8.0,8.0,1.1998000000000015,7.9827012641384005
2025-03-21,Friday,Week 12,Month 3,Internal Data Platform,Platform / Cloud Operations,65.644,2025-03-21,Friday,Week 12,Month 3,Internal Data Platform,Platform / Cloud Operations,60.5,65.64,5.14,8.5,8.5,5.1440000000000055,8.502479338842985
2025-03-21,Friday,Week 12,Month 3,Internal Data Platform,Product Engineering,1.5613,2025-03-21,Friday,Week 12,Month 3,Internal Data Platform,Product Engineering,1.45,1.56,0.11,7.5,7.5,0.11129999999999995,7.675862068965514
2025-03-22,Saturday,Week 12,Month 3,AI Assistant,AI Engineering,16.7295,2025-03-22,Saturday,Week 12,Month 3,AI Assistant,AI Engineering,14.94,16.73,1.79,12.0,12.0,1.789500000000002,11.97791164658636
2025-03-22,Saturday,Week 12,Month 3,AI Assistant,Business Analytics,69.76022999999999,2025-03-22,Saturday,Week 12,Month 3,AI Assistant,Business Analytics,63.42,69.76,6.34,10.0,10.0,6.340229999999991,9.997209082308405
2025-03-22,Saturday,Week 12,Month 3,AI Assistant,Data Engineering,115.623,2025-03-22,Saturday,Week 12,Month 3,AI Assistant,Data Engineering,104.16,115.62,11.46,11.0,11.0,11.463000000000008,11.005184331797244
2025-03-22,Saturday,Week 12,Month 3,AI Assistant,Platform / Cloud Operations,4.971080000000001,2025-03-22,Saturday,Week 12,Month 3,AI Assistant,Platform / Cloud Operations,4.46,4.97,0.51,11.5,11.5,0.5110800000000006,11.459192825112122
2025-03-22,Saturday,Week 12,Month 3,AI Assistant,Product Engineering,13.116299999999999,2025-03-22,Saturday,Week 12,Month 3,AI Assistant,Product Engineering,11.87,13.12,1.25,10.5,10.5,1.2462999999999997,10.499578770008423
2025-03-22,Saturday,Week 12,Month 3,Analytics Platform,AI Engineering,1.1260493999999999,2025-03-22,Saturday,Week 12,Month 3,Analytics Platform,AI Engineering,1.05,1.13,0.08,7.5,7.5,0.07604939999999982,7.242799999999983
2025-03-22,Saturday,Week 12,Month 3,Analytics Platform,Business Analytics,184.0179332,2025-03-22,Saturday,Week 12,Month 3,Analytics Platform,Business Analytics,174.42,184.02,9.59,5.5,5.5,9.5979332,5.502771012498567
2025-03-22,Saturday,Week 12,Month 3,Analytics Platform,Data Engineering,8.679844800000001,2025-03-22,Saturday,Week 12,Month 3,Analytics Platform,Data Engineering,8.15,8.68,0.53,6.5,6.5,0.5298448000000011,6.501163190184063
2025-03-22,Saturday,Week 12,Month 3,Analytics Platform,Platform / Cloud Operations,0.5595582,2025-03-22,Saturday,Week 12,Month 3,Analytics Platform,Platform / Cloud Operations,0.52,0.56,0.04,7.0,7.0,0.03955819999999999,7.607346153846151
2025-03-22,Saturday,Week 12,Month 3,Analytics Platform,Product Engineering,76.9037,2025-03-22,Saturday,Week 12,Month 3,Analytics Platform,Product Engineering,72.55,76.9,4.35,6.0,6.0,4.3537000000000035,6.000964851826332
2025-03-22,Saturday,Week 12,Month 3,Customer App,AI Engineering,1.1911924,2025-03-22,Saturday,Week 12,Month 3,Customer App,AI Engineering,1.12,1.19,0.07,6.0,6.0,0.07119239999999993,6.356464285714279
2025-03-22,Saturday,Week 12,Month 3,Customer App,Business Analytics,43.6156,2025-03-22,Saturday,Week 12,Month 3,Customer App,Business Analytics,41.94,43.62,1.68,4.0,4.0,1.6756000000000029,3.9952312827849377
2025-03-22,Saturday,Week 12,Month 3,Customer App,Data Engineering,84.87386000000001,2025-03-22,Saturday,Week 12,Month 3,Customer App,Data Engineering,80.83,84.87,4.04,5.0,5.0,4.043860000000009,5.002919708029209
2025-03-22,Saturday,Week 12,Month 3,Customer App,Platform / Cloud Operations,8.5565,2025-03-22,Saturday,Week 12,Month 3,Customer App,Platform / Cloud Operations,8.11,8.56,0.45,5.5,5.5,0.44650000000000034,5.5055487053021
2025-03-22,Saturday,Week 12,Month 3,Customer App,Product Engineering,104.7619214,2025-03-22,Saturday,Week 12,Month 3,Customer App,Product Engineering,100.25,104.76,4.51,4.5,4.5,4.511921400000006,4.500669725685791
2025-03-22,Saturday,Week 12,Month 3,Innovation Lab Projects,AI Engineering,5.2488,2025-03-22,Saturday,Week 12,Month 3,Innovation Lab Projects,AI Engineering,4.6,5.25,0.64,14.0,14.0,0.6488000000000005,14.104347826086968
2025-03-22,Saturday,Week 12,Month 3,Innovation Lab Projects,Business Analytics,2.0706134,2025-03-22,Saturday,Week 12,Month 3,Innovation Lab Projects,Business Analytics,1.85,2.07,0.22,12.0,12.0,0.22061339999999996,11.925048648648646
2025-03-22,Saturday,Week 12,Month 3,Innovation Lab Projects,Data Engineering,5.85857,2025-03-22,Saturday,Week 12,Month 3,Innovation Lab Projects,Data Engineering,5.18,5.86,0.67,13.0,13.0,0.6785700000000006,13.099806949806961
2025-03-22,Saturday,Week 12,Month 3,Innovation Lab Projects,Platform / Cloud Operations,174.42260000000002,2025-03-22,Saturday,Week 12,Month 3,Innovation Lab Projects,Platform / Cloud Operations,153.68,174.42,20.75,13.5,13.5,20.74260000000001,13.497267048412292
2025-03-22,Saturday,Week 12,Month 3,Innovation Lab Projects,Product Engineering,55.05437,2025-03-22,Saturday,Week 12,Month 3,Innovation Lab Projects,Product Engineering,48.94,55.05,6.12,12.5,12.5,6.114370000000001,12.493604413567637
2025-03-22,Saturday,Week 12,Month 3,Internal Data Platform,AI Engineering,7.3047,2025-03-22,Saturday,Week 12,Month 3,Internal Data Platform,AI Engineering,6.7,7.3,0.6,9.0,9.0,0.6047000000000002,9.025373134328362
2025-03-22,Saturday,Week 12,Month 3,Internal Data Platform,Business Analytics,49.95848000000001,2025-03-22,Saturday,Week 12,Month 3,Internal Data Platform,Business Analytics,46.69,49.96,3.27,7.0,7.0,3.268480000000011,7.000385521524975
2025-03-22,Saturday,Week 12,Month 3,Internal Data Platform,Data Engineering,5.915819600000001,2025-03-22,Saturday,Week 12,Month 3,Internal Data Platform,Data Engineering,5.48,5.92,0.44,8.0,8.0,0.4358196000000003,7.952912408759129
2025-03-22,Saturday,Week 12,Month 3,Internal Data Platform,Platform / Cloud Operations,62.140619799999996,2025-03-22,Saturday,Week 12,Month 3,Internal Data Platform,Platform / Cloud Operations,57.27,62.14,4.87,8.5,8.5,4.870619799999993,8.50466177754495
2025-03-22,Saturday,Week 12,Month 3,Internal Data Platform,Product Engineering,27.46029,2025-03-22,Saturday,Week 12,Month 3,Internal Data Platform,Product Engineering,25.54,27.46,1.92,7.5,7.5,1.9202900000000014,7.518754894283483
2025-03-23,Sunday,Week 12,Month 3,AI Assistant,AI Engineering,0.75465,2025-03-23,Sunday,Week 12,Month 3,AI Assistant,AI Engineering,0.67,0.75,0.08,12.0,12.0,0.08465,12.634328358208954
2025-03-23,Sunday,Week 12,Month 3,AI Assistant,Business Analytics,26.191800000000004,2025-03-23,Sunday,Week 12,Month 3,AI Assistant,Business Analytics,23.81,26.19,2.38,10.0,10.0,2.3818000000000055,10.003359932801366
2025-03-23,Sunday,Week 12,Month 3,AI Assistant,Data Engineering,12.86598,2025-03-23,Sunday,Week 12,Month 3,AI Assistant,Data Engineering,11.59,12.87,1.28,11.0,11.0,1.2759800000000006,11.009318377911997
2025-03-23,Sunday,Week 12,Month 3,AI Assistant,Platform / Cloud Operations,1.899073,2025-03-23,Sunday,Week 12,Month 3,AI Assistant,Platform / Cloud Operations,1.7,1.9,0.2,11.5,11.5,0.19907300000000006,11.71017647058824
2025-03-23,Sunday,Week 12,Month 3,AI Assistant,Product Engineering,6.753573200000001,2025-03-23,Sunday,Week 12,Month 3,AI Assistant,Product Engineering,6.11,6.75,0.64,10.5,10.5,0.6435732000000005,10.533112929623575
2025-03-23,Sunday,Week 12,Month 3,Analytics Platform,AI Engineering,40.625310000000006,2025-03-23,Sunday,Week 12,Month 3,Analytics Platform,AI Engineering,37.79,40.63,2.83,7.5,7.5,2.835310000000007,7.5028049748610925
2025-03-23,Sunday,Week 12,Month 3,Analytics Platform,Business Analytics,126.90220000000001,2025-03-23,Sunday,Week 12,Month 3,Analytics Platform,Business Analytics,120.29,126.9,6.62,5.5,5.5,6.612200000000001,5.496882533876466
2025-03-23,Sunday,Week 12,Month 3,Analytics Platform,Data Engineering,29.42785,2025-03-23,Sunday,Week 12,Month 3,Analytics Platform,Data Engineering,27.63,29.43,1.8,6.5,6.5,1.7978500000000004,6.506876583423817
2025-03-23,Sunday,Week 12,Month 3,Analytics Platform,Platform / Cloud Operations,0.8255889999999999,2025-03-23,Sunday,Week 12,Month 3,Analytics Platform,Platform / Cloud Operations,0.77,0.83,0.05,7.0,7.0,0.05558899999999989,7.219350649350635
2025-03-23,Sunday,Week 12,Month 3,Analytics Platform,Product Engineering,1.3664475999999999,2025-03-23,Sunday,Week 12,Month 3,Analytics Platform,Product Engineering,1.29,1.37,0.08,6.0,6.0,0.07644759999999984,5.926170542635647
2025-03-23,Sunday,Week 12,Month 3,Customer App,AI Engineering,3.6944716,2025-03-23,Sunday,Week 12,Month 3,Customer App,AI Engineering,3.49,3.69,0.21,6.0,6.0,0.20447159999999975,5.858785100286525
2025-03-23,Sunday,Week 12,Month 3,Customer App,Business Analytics,6.9628000000000005,2025-03-23,Sunday,Week 12,Month 3,Customer App,Business Analytics,6.7,6.96,0.27,4.0,4.0,0.26280000000000037,3.922388059701498
2025-03-23,Sunday,Week 12,Month 3,Customer App,Data Engineering,0.5195096,2025-03-23,Sunday,Week 12,Month 3,Customer App,Data Engineering,0.49,0.52,0.02,5.0,5.0,0.029509600000000025,6.022367346938781
2025-03-23,Sunday,Week 12,Month 3,Customer App,Platform / Cloud Operations,48.040240000000004,2025-03-23,Sunday,Week 12,Month 3,Customer App,Platform / Cloud Operations,45.54,48.04,2.5,5.5,5.5,2.500240000000005,5.490206411945554
2025-03-23,Sunday,Week 12,Month 3,Customer App,Product Engineering,154.905944,2025-03-23,Sunday,Week 12,Month 3,Customer App,Product Engineering,148.24,154.91,6.67,4.5,4.5,6.665943999999996,4.496724230976792
2025-03-23,Sunday,Week 12,Month 3,Innovation Lab Projects,AI Engineering,1.8796526,2025-03-23,Sunday,Week 12,Month 3,Innovation Lab Projects,AI Engineering,1.65,1.88,0.23,14.0,14.0,0.2296526000000001,13.9183393939394
2025-03-23,Sunday,Week 12,Month 3,Innovation Lab Projects,Business Analytics,176.3896,2025-03-23,Sunday,Week 12,Month 3,Innovation Lab Projects,Business Analytics,157.49,176.39,18.9,12.0,12.0,18.899599999999992,12.000507968759916
2025-03-23,Sunday,Week 12,Month 3,Innovation Lab Projects,Data Engineering,3.7280705999999997,2025-03-23,Sunday,Week 12,Month 3,Innovation Lab Projects,Data Engineering,3.3,3.73,0.43,13.0,13.0,0.42807059999999986,12.97183636363636
2025-03-23,Sunday,Week 12,Month 3,Innovation Lab Projects,Platform / Cloud Operations,165.4414,2025-03-23,Sunday,Week 12,Month 3,Innovation Lab Projects,Platform / Cloud Operations,145.76,165.44,19.68,13.5,13.5,19.681399999999996,13.502607025246979
2025-03-23,Sunday,Week 12,Month 3,Innovation Lab Projects,Product Engineering,2.2511579999999998,2025-03-23,Sunday,Week 12,Month 3,Innovation Lab Projects,Product Engineering,2.0,2.25,0.25,12.5,12.5,0.25115799999999977,12.55789999999999
2025-03-23,Sunday,Week 12,Month 3,Internal Data Platform,AI Engineering,27.137829399999998,2025-03-23,Sunday,Week 12,Month 3,Internal Data Platform,AI Engineering,24.9,27.14,2.24,9.0,9.0,2.237829399999999,8.987266666666663
2025-03-23,Sunday,Week 12,Month 3,Internal Data Platform,Business Analytics,1.982322,2025-03-23,Sunday,Week 12,Month 3,Internal Data Platform,Business Analytics,1.85,1.98,0.13,7.0,7.0,0.13232199999999983,7.152540540540531
2025-03-23,Sunday,Week 12,Month 3,Internal Data Platform,Data Engineering,128.01217,2025-03-23,Sunday,Week 12,Month 3,Internal Data Platform,Data Engineering,118.53,128.01,9.48,8.0,8.0,9.482169999999996,7.9998059562979815
2025-03-23,Sunday,Week 12,Month 3,Internal Data Platform,Platform / Cloud Operations,119.99983540000001,2025-03-23,Sunday,Week 12,Month 3,Internal Data Platform,Platform / Cloud Operations,110.6,120.0,9.4,8.5,8.5,9.399835400000015,8.498947016274878
2025-03-23,Sunday,Week 12,Month 3,Internal Data Platform,Product Engineering,10.7598,2025-03-23,Sunday,Week 12,Month 3,Internal Data Platform,Product Engineering,10.01,10.76,0.75,7.5,7.5,0.7498000000000005,7.490509490509495
2025-03-24,Monday,Week 12,Month 3,AI Assistant,AI Engineering,164.3367974,2025-03-24,Monday,Week 12,Month 3,AI Assistant,AI Engineering,146.73,164.34,17.61,12.0,12.0,17.606797400000005,11.999453008927967
2025-03-24,Monday,Week 12,Month 3,AI Assistant,Business Analytics,4.375900000000001,2025-03-24,Monday,Week 12,Month 3,AI Assistant,Business Analytics,3.98,4.38,0.4,10.0,10.0,0.3959000000000006,9.947236180904536
2025-03-24,Monday,Week 12,Month 3,AI Assistant,Data Engineering,8.1166084,2025-03-24,Monday,Week 12,Month 3,AI Assistant,Data Engineering,7.31,8.12,0.8,11.0,11.0,0.8066084000000009,11.034314637482913
2025-03-24,Monday,Week 12,Month 3,AI Assistant,Platform / Cloud Operations,176.16160000000002,2025-03-24,Monday,Week 12,Month 3,AI Assistant,Platform / Cloud Operations,157.99,176.16,18.17,11.5,11.5,18.171600000000012,11.501740616494722
2025-03-24,Monday,Week 12,Month 3,AI Assistant,Product Engineering,42.792126999999994,2025-03-24,Monday,Week 12,Month 3,AI Assistant,Product Engineering,38.73,42.79,4.07,10.5,10.5,4.062126999999997,10.488321714433248
2025-03-24,Monday,Week 12,Month 3,Analytics Platform,AI Engineering,22.7859,2025-03-24,Monday,Week 12,Month 3,Analytics Platform,AI Engineering,21.2,22.79,1.59,7.5,7.5,1.5859000000000023,7.480660377358501
2025-03-24,Monday,Week 12,Month 3,Analytics Platform,Business Analytics,1.28438,2025-03-24,Monday,Week 12,Month 3,Analytics Platform,Business Analytics,1.22,1.28,0.07,5.5,5.5,0.0643800000000001,5.277049180327877
2025-03-24,Monday,Week 12,Month 3,Analytics Platform,Data Engineering,55.01013,2025-03-24,Monday,Week 12,Month 3,Analytics Platform,Data Engineering,51.65,55.01,3.36,6.5,6.5,3.360129999999998,6.505575992255563
2025-03-24,Monday,Week 12,Month 3,Analytics Platform,Platform / Cloud Operations,7.6982804,2025-03-24,Monday,Week 12,Month 3,Analytics Platform,Platform / Cloud Operations,7.19,7.7,0.5,7.0,7.0,0.5082803999999994,7.069268428372731
2025-03-24,Monday,Week 12,Month 3,Analytics Platform,Product Engineering,18.661,2025-03-24,Monday,Week 12,Month 3,Analytics Platform,Product Engineering,17.6,18.66,1.06,6.0,6.0,1.061,6.02840909090909
2025-03-24,Monday,Week 12,Month 3,Customer App,AI Engineering,20.741,2025-03-24,Monday,Week 12,Month 3,Customer App,AI Engineering,19.57,20.74,1.17,6.0,6.0,1.1709999999999994,5.983648441492076
2025-03-24,Monday,Week 12,Month 3,Customer App,Business Analytics,153.9522,2025-03-24,Monday,Week 12,Month 3,Customer App,Business Analytics,148.03,153.95,5.92,4.0,4.0,5.922200000000004,4.00067553874215
2025-03-24,Monday,Week 12,Month 3,Customer App,Data Engineering,4.6650302,2025-03-24,Monday,Week 12,Month 3,Customer App,Data Engineering,4.44,4.67,0.22,5.0,5.0,0.22503019999999996,5.068247747747747
2025-03-24,Monday,Week 12,Month 3,Customer App,Platform / Cloud Operations,8.91853,2025-03-24,Monday,Week 12,Month 3,Customer App,Platform / Cloud Operations,8.45,8.92,0.46,5.5,5.5,0.4685300000000012,5.544733727810666
2025-03-24,Monday,Week 12,Month 3,Customer App,Product Engineering,16.84502,2025-03-24,Monday,Week 12,Month 3,Customer App,Product Engineering,16.12,16.85,0.73,4.5,4.5,0.7250200000000007,4.497642679900748
2025-03-24,Monday,Week 12,Month 3,Innovation Lab Projects,AI Engineering,1.51831,2025-03-24,Monday,Week 12,Month 3,Innovation Lab Projects,AI Engineering,1.33,1.52,0.19,14.0,14.0,0.18830999999999998,14.15864661654135
